Source	Target	Type	Id	Label	timeset	Weight
Karduna 2001	SCANDINAVIAN JOURNAL OF MEDICINE & SCIENCE IN SPORTS	Directed	1351			1
Karduna 2001	SCIENTIFIC REPORTS	Directed	1352			1
Karduna 2001	SPINAL CORD	Directed	1353			1
Karduna 2001	SPINE	Directed	1354			1
Karduna 2001	SPORTS BIOMECHANICS	Directed	1355			5
Karduna 2001	SPORTS MEDICINE	Directed	1356			2
Karduna 2001	SURGICAL AND RADIOLOGIC ANATOMY	Directed	1357			1
Karduna 2001	ZHURNAL VYSSHEI NERVNOI DEYATELNOSTI IMENI I P PAVLOVA	Directed	1358			1
KNEE SURGERY SPORTS TRAUMATOLOGY ARTHROSCOPY	Cereatti 2015	Directed	1359			1
KNEE SURGERY SPORTS TRAUMATOLOGY ARTHROSCOPY	Massimini 2011	Directed	1360			1
KNEE SURGERY SPORTS TRAUMATOLOGY ARTHROSCOPY	Ruiz Ibán 2020	Directed	1361			1
KNEE SURGERY SPORTS TRAUMATOLOGY ARTHROSCOPY	Shaheen 2011’	Directed	1362			1
Koh 1998	AMERICAN JOURNAL OF SPORTS MEDICINE	Directed	1363			1
Koh 1998	ARCHIVES OF PHYSICAL MEDICINE AND REHABILITATION	Directed	1364			2
Koh 1998	CLINICAL BIOMECHANICS	Directed	1365			1
Koh 1998	ERGONOMICS	Directed	1366			1
Koh 1998	GAIT & POSTURE	Directed	1367			1
Koh 1998	JOURNAL OF ATHLETIC TRAINING	Directed	1368			1
Koh 1998	JOURNAL OF BIOMECHANICAL ENGINEERING	Directed	1369			2
Koh 1998	JOURNAL OF BIOMECHANICS	Directed	1370			2
Koh 1998	JOURNAL OF BONE AND JOINT SURGERY	Directed	1371			1
Koh 1998	JOURNAL OF HAND SURGERY	Directed	1372			1
Koh 1998	JOURNAL OF SHOULDER AND ELBOW SURGERY	Directed	1373			3
Koh 1998	PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART H-JOURNAL OF ENGINEERING IN MEDICINE	Directed	1374			2
Kolz 2020	ADVANCED ENGINEERING MATERIALS	Directed	1375			1
Kolz 2020	GAIT & POSTURE	Directed	1376			2
Kolz 2020	JOURNAL OF BIOMECHANICAL ENGINEERING	Directed	1377			1
Kolz 2020	JOURNAL OF BIOMECHANICS	Directed	1378			1
Kolz 2020	JOURNAL OF VISUALIZED EXPERIMENTS	Directed	1379			1
LANCET	Mahon 2017	Directed	1380			1
LANCET	Roren 2013	Directed	1381			1
Lang 2019	ANNALS OF MEDICINE	Directed	1382			1
Lang 2019	CLINICAL BIOMECHANICS	Directed	1383			2
Lang 2019	JOURNAL OF APPLIED BIOMECHANICS	Directed	1384			1
Lang 2019	JOURNAL OF BIOMECHANICS	Directed	1385			1
Lin 2005’	AGING CLINICAL AND EXPERIMENTAL RESEARCH	Directed	1386			1
Lin 2005’	ARCHIVES OF PHYSICAL MEDICINE AND REHABILITATION	Directed	1387			2
Lin 2005’	BMC MUSCULOSKELETAL DISORDERS	Directed	1388			2
Lin 2005’	BRAZILIAN JOURNAL OF PHYSICAL THERAPY	Directed	1389			1
Lin 2005’	BREAST CANCER RESEARCH AND TREATMENT	Directed	1390			1
Lin 2005’	BRITISH JOURNAL OF SPORTS MEDICINE	Directed	1391			2
Lin 2005’	CELL BIOCHEMISTRY AND BIOPHYSICS	Directed	1392			1
Lin 2005’	CLINICAL ANATOMY	Directed	1393			1
Lin 2005’	CLINICAL BIOMECHANICS	Directed	1394			5
Lin 2005’	COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING	Directed	1395			1
Lin 2005’	EUROPEAN JOURNAL OF APPLIED PHYSIOLOGY	Directed	1396			1
Lin 2005’	HUMAN MOVEMENT SCIENCE	Directed	1397			3
Lin 2005’	INTERNATIONAL JOURNAL OF SPORTS PHYSICAL THERAPY	Directed	1398			1
Lin 2005’	INTERNATIONAL SYMPOSIUM ON OCCUPATIONAL SAFETY AND HYGIENE	Directed	1399			1
Lin 2005’	IUTAM SYMPOSIUM ON HUMAN BODY DYNAMICS	Directed	1400			1
Lin 2005’	JOURNAL OF ACUPUNCTURE AND TUINA SCIENCE	Directed	1401			1
Lin 2005’	JOURNAL OF APPLIED BIOMECHANICS	Directed	1402			1
Lin 2005’	JOURNAL OF ATHLETIC TRAINING	Directed	1403			2
Lin 2005’	JOURNAL OF BACK AND MUSCULOSKELETAL REHABILITATION	Directed	1404			1
Lin 2005’	JOURNAL OF BIOMECHANICS	Directed	1405			2
Lin 2005’	JOURNAL OF BODYWORK AND MOVEMENT THERAPIES	Directed	1406			2
Lin 2005’	JOURNAL OF ELECTROMYOGRAPHY AND KINESIOLOGY	Directed	1407			10
Lin 2005’	JOURNAL OF HAND THERAPY	Directed	1408			1
Lin 2005’	JOURNAL OF MANIPULATIVE AND PHYSIOLOGICAL THERAPEUTICS	Directed	1409			1
Lin 2005’	JOURNAL OF MANUAL & MANIPULATIVE THERAPY	Directed	1410			1
Lin 2005’	JOURNAL OF MOTOR BEHAVIOR	Directed	1411			1
Lin 2005’	JOURNAL OF NEUROSCIENCES IN RURAL PRACTICE	Directed	1412			1
Lin 2005’	JOURNAL OF OCCUPATIONAL HEALTH	Directed	1413			1
Lin 2005’	JOURNAL OF OCCUPATIONAL REHABILITATION	Directed	1414			1
Lin 2005’	JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Directed	1415			7
Lin 2005’	JOURNAL OF ORTHOPAEDIC RESEARCH	Directed	1416			2
Lin 2005’	JOURNAL OF ORTHOPAEDIC SCIENCE	Directed	1417			2
Lin 2005’	JOURNAL OF PHYSICAL THERAPY SCIENCE	Directed	1418			4
Lin 2005’	JOURNAL OF REHABILITATION RESEARCH AND DEVELOPMENT	Directed	1419			1
Lin 2005’	JOURNAL OF SCIENCE AND MEDICINE IN SPORT	Directed	1420			1
Lin 2005’	JOURNAL OF SHOULDER AND ELBOW SURGERY	Directed	1421			6
Lin 2005’	JOURNAL OF SPORT REHABILITATION	Directed	1422			4
Lin 2005’	JOURNAL OF SPORTS MEDICINE AND PHYSICAL FITNESS	Directed	1423			1
Lin 2005’	JOURNAL OF VISUALIZED EXPERIMENTS	Directed	1424			1
Lin 2005’	JOURNAL OF VOICE	Directed	1425			1
Lin 2005’	MANUAL THERAPY	Directed	1426			8
Lin 2005’	MEDICAL HYPOTHESES	Directed	1427			1
Lin 2005’	MUSCULOSKELETAL SCIENCE AND PRACTICE	Directed	1428			2
Lin 2005’	PHYSICAL THERAPY	Directed	1429			6
Lin 2005’	PHYSICAL THERAPY IN SPORT	Directed	1430			2
Lin 2005’	PHYSIOLOGICAL MEASUREMENT	Directed	1431			1
Lin 2005’	PHYSIOTHERAPY THEORY AND PRACTICE	Directed	1432			1
Lin 2005’	PM&R	Directed	1433			3
Lin 2005’	RAWAL MEDICAL JOURNAL	Directed	1434			1
Lin 2005’	SCIENTIFIC REPORTS	Directed	1435			1
Lin 2005’	SPINE	Directed	1436			1
Lin 2005’	STRENGTH AND CONDITIONING JOURNAL	Directed	1437			1
Lin 2005’’	AGING CLINICAL AND EXPERIMENTAL RESEARCH	Directed	1438			1
Lin 2005’’	AMERICAN JOURNAL OF SPORTS MEDICINE	Directed	1439			1
Lin 2005’’	BMC MUSCULOSKELETAL DISORDERS	Directed	1440			1
Lin 2005’’	CLINICAL BIOMECHANICS	Directed	1441			1
Lin 2005’’	CLINICAL JOURNAL OF SPORT MEDICINE	Directed	1442			3
Lin 2005’’	INTERNATIONAL JOURNAL OF SHOULDER SURGERY	Directed	1443			1
Lin 2005’’	JOURNAL OF BIOMECHANICS	Directed	1444			3
Lin 2005’’	JOURNAL OF ELECTROMYOGRAPHY AND KINESIOLOGY	Directed	1445			3
Lin 2005’’	JOURNAL OF HAND THERAPY	Directed	1446			1
Lin 2005’’	JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Directed	1447			2
Lin 2005’’	JOURNAL OF ORTHOPAEDIC RESEARCH	Directed	1448			2
Lin 2005’’	JOURNAL OF SHOULDER AND ELBOW SURGERY	Directed	1449			2
Lin 2005’’	JOURNAL OF SPORT REHABILITATION	Directed	1450			2
Lin 2005’’	MANUAL THERAPY	Directed	1451			3
Lin 2005’’	PHYSICAL THERAPY	Directed	1452			2
Lin 2005’’	SPINE	Directed	1453			1
Lovern 2009	BMC SPORTS SCIENCE MEDICINE AND REHABILITATION	Directed	1454			1
Lovern 2009	COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING	Directed	1455			1
Lovern 2009	GAIT & POSTURE	Directed	1456			1
Lovern 2009	HUMAN MOVEMENT SCIENCE	Directed	1457			1
Lovern 2009	INTERNATIONAL JOURNAL OF HUMANOID ROBOTICS	Directed	1458			1
Lovern 2009	INTERNATIONAL ORTHOPAEDICS	Directed	1459			1
Lovern 2009	JOURNAL OF APPLIED BIOMECHANICS	Directed	1460			1
Lovern 2009	JOURNAL OF BIOMECHANICS	Directed	1461			3
Lovern 2009	JOURNAL OF ORTHOPAEDIC RESEARCH	Directed	1462			1
Lovern 2009	JOURNAL OF VISUALIZED EXPERIMENTS	Directed	1463			1
Lovern 2009	MEDICAL & BIOLOGICAL ENGINEERING & COMPUTING	Directed	1464			2
Lovern 2009	MULTIBODY SYSTEM DYNAMICS	Directed	1465			1
Lovern 2009	PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART H-JOURNAL OF ENGINEERING IN MEDICINE	Directed	1466			2
Lovern 2009	SENSORS	Directed	1467			1
Ludewig 2000	ACTA MEDICA OKAYAMA	Directed	1468			1
Ludewig 2000	ACTA ONCOLOGICA	Directed	1469			1
Ludewig 2000	ACTA ORTHOPAEDICA	Directed	1470			1
Ludewig 2000	ACTA ORTHOPAEDICA BELGICA	Directed	1471			1
Ludewig 2000	ACTA ORTHOPAEDICA ET TRAUMATOLOGICA TURCICA	Directed	1472			3
Ludewig 2000	ACTA PHYSIOLOGICA	Directed	1473			1
Ludewig 2000	ADVANCES IN INTEGRATIVE MEDICINE	Directed	1474			1
Ludewig 2000	AGING CLINICAL AND EXPERIMENTAL RESEARCH	Directed	1475			1
Ludewig 2000	AGRI-THE JOURNAL OF THE TURKISH SOCIETY OF ALGOLOGY	Directed	1476			1
Ludewig 2000	AMERICAN JOURNAL OF PHYSICAL MEDICINE & REHABILITATION	Directed	1477			3
Ludewig 2000	AMERICAN JOURNAL OF SPORTS MEDICINE	Directed	1478			18
Ludewig 2000	ANAESTHESIA PAIN & INTENSIVE CARE	Directed	1479			1
Ludewig 2000	ANATOMICAL SCIENCE INTERNATIONAL	Directed	1480			1
Ludewig 2000	ANNALS OF APPLIED SPORT SCIENCE	Directed	1481			1
Ludewig 2000	ANNALS OF PHYSICAL AND REHABILITATION MEDICINE	Directed	1482			1
Ludewig 2000	ANNALS OF REHABILITATION MEDICINE-ARM	Directed	1483			1
Ludewig 2000	ANNALS OF THE RHEUMATIC DISEASES	Directed	1484			1
Ludewig 2000	APPLIED BIONICS AND BIOMECHANICS	Directed	1485			1
Ludewig 2000	APPLIED ERGONOMICS	Directed	1486			2
Ludewig 2000	ARCHIVES OF PHYSICAL MEDICINE AND REHABILITATION	Directed	1487			16
Ludewig 2000	ARCHIVES OF REHABILITATION	Directed	1488			1
Ludewig 2000	ARTHROSCOPY-THE JOURNAL OF ARTHROSCOPIC AND RELATED SURGERY	Directed	1489			5
Ludewig 2000	ATHLETIC THERAPY TODAY	Directed	1490			3
Ludewig 2000	BIOMEDICAL HUMAN KINETICS	Directed	1491			1
Ludewig 2000	BIOSCIENCE RESEARCH	Directed	1492			1
Ludewig 2000	BMC MUSCULOSKELETAL DISORDERS	Directed	1493			15
Ludewig 2000	BMJ OPEN	Directed	1494			2
Ludewig 2000	BMJ OPEN SPORT & EXERCISE MEDICINE	Directed	1495			1
Ludewig 2000	BRAZILIAN JOURNAL OF PHYSICAL THERAPY	Directed	1496			11
Ludewig 2000	BREAST CANCER RESEARCH AND TREATMENT	Directed	1497			3
Ludewig 2000	BRITISH JOURNAL OF SPORTS MEDICINE	Directed	1498			14
Ludewig 2000	BRITISH MEDICAL JOURNAL	Directed	1499			1
Ludewig 2000	CELL BIOCHEMISTRY AND BIOPHYSICS	Directed	1500			1
Ludewig 2000	CIENCIA & SAUDE COLETIVA	Directed	1501			1
Ludewig 2000	CLINICAL ANATOMY	Directed	1502			2
Ludewig 2000	CLINICAL BIOMECHANICS	Directed	1503			54
Ludewig 2000	CLINICAL JOURNAL OF PAIN	Directed	1504			1
Ludewig 2000	CLINICAL JOURNAL OF SPORT MEDICINE	Directed	1505			4
Ludewig 2000	CLINICAL MEDICINE INSIGHTS-ARTHRITIS AND MUSCULOSKELETAL DISORDERS	Directed	1506			1
Ludewig 2000	CLINICAL NEUROPHYSIOLOGY	Directed	1507			2
Ludewig 2000	CLINICAL ORTHOPAEDICS AND RELATED RESEARCH	Directed	1508			4
Ludewig 2000	CLINICAL REHABILITATION	Directed	1509			2
Ludewig 2000	CLINICAL RHEUMATOLOGY	Directed	1510			3
Ludewig 2000	CLINICS IN ORTHOPEDIC SURGERY	Directed	1511			1
Ludewig 2000	CLINICS IN SPORTS MEDICINE	Directed	1512			2
Ludewig 2000	COMPLEMENTARY THERAPIES IN CLINICAL PRACTICE	Directed	1513			1
Ludewig 2000	COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING	Directed	1514			2
Ludewig 2000	COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING-IMAGING AND VISUALIZATION	Directed	1515			1
Ludewig 2000	CONFERENCE ON ELECTRONICS TELECOMMUNICATIONS AND COMPUTERS	Directed	1516			1
Ludewig 2000	CURRENT ORTHOPAEDICS	Directed	1517			1
Ludewig 2000	CURRENT REVIEWS IN MUSCULOSKELETAL MEDICINE	Directed	1518			3
Ludewig 2000	CURRENT SPORTS MEDICINE REPORTS	Directed	1519			1
Ludewig 2000	DEVELOPMENTAL MEDICINE AND CHILD NEUROLOGY	Directed	1520			1
Ludewig 2000	DISABILITY AND REHABILITATION	Directed	1521			4
Ludewig 2000	ERGONOMICS	Directed	1522			3
Ludewig 2000	EUROPEAN JOURNAL OF APPLIED PHYSIOLOGY	Directed	1523			4
Ludewig 2000	EUROPEAN JOURNAL OF PHYSICAL AND REHABILITATION MEDICINE	Directed	1524			1
Ludewig 2000	EUROPEAN JOURNAL OF PHYSIOTHERAPY	Directed	1525			1
Ludewig 2000	EUROPEAN JOURNAL OF SPORT SCIENCE	Directed	1526			1
Ludewig 2000	EUROPEAN JOURNAL OF TRANSLATIONAL MYOLOGY	Directed	1527			1
Ludewig 2000	EXPERIMENTAL BRAIN RESEARCH	Directed	1528			4
Ludewig 2000	FAMILY PRACTICE	Directed	1529			1
Ludewig 2000	FRONTIERS IN BIOENGINEERING AND BIOTECHNOLOGY	Directed	1530			2
Ludewig 2000	FRONTIERS IN SPORTS AND ACTIVE LIVING	Directed	1531			1
Ludewig 2000	GAIT & POSTURE	Directed	1532			6
Ludewig 2000	HAND CLINICS	Directed	1533			1
Ludewig 2000	HEALTHCARE	Directed	1534			2
Ludewig 2000	HUMAN MOVEMENT SCIENCE	Directed	1535			12
Ludewig 2000	IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND BIOMIMETICS	Directed	1536			1
Ludewig 2000	INDIAN JOURNAL OF ORTHOPAEDICS	Directed	1537			2
Ludewig 2000	INTEGRATIVE CANCER THERAPIES	Directed	1538			1
Ludewig 2000	INTERNATIONAL JOURNAL OF ATHLETIC THERAPY & TRAINING	Directed	1539			3
Ludewig 2000	INTERNATIONAL JOURNAL OF CLINICAL PRACTICE	Directed	1540			1
Ludewig 2000	INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH	Directed	1541			2
Ludewig 2000	INTERNATIONAL JOURNAL OF INDUSTRIAL ERGONOMICS	Directed	1542			1
Ludewig 2000	INTERNATIONAL JOURNAL OF OCCUPATIONAL SAFETY AND ERGONOMICS	Directed	1543			3
Ludewig 2000	INTERNATIONAL JOURNAL OF PHYSIOTHERAPY	Directed	1544			2
Ludewig 2000	INTERNATIONAL JOURNAL OF SPORTS MEDICINE	Directed	1545			4
Ludewig 2000	INTERNATIONAL JOURNAL OF SPORTS PHYSICAL THERAPY	Directed	1546			10
Ludewig 2000	INTERNATIONAL JOURNAL OF THERAPY AND REHABILITATION	Directed	1547			1
Ludewig 2000	IRANIAN JOURNAL OF PUBLIC HEALTH	Directed	1548			1
Ludewig 2000	ISOKINETICS AND EXERCISE SCIENCE	Directed	1549			5
Ludewig 2000	JMIR RESEARCH PROTOCOLS	Directed	1550			2
Ludewig 2000	JOURNAL OF APPLIED BIOMECHANICS	Directed	1551			15
Ludewig 2000	JOURNAL OF ATHLETIC TRAINING	Directed	1552			27
Ludewig 2000	JOURNAL OF BACK AND MUSCULOSKELETAL REHABILITATION	Directed	1553			7
Ludewig 2000	JOURNAL OF BIOMECHANICAL ENGINEERING	Directed	1554			2
Ludewig 2000	JOURNAL OF BIOMECHANICS	Directed	1555			19
Ludewig 2000	JOURNAL OF BODYWORK AND MOVEMENT THERAPIES	Directed	1556			15
Ludewig 2000	JOURNAL OF BONE AND JOINT SURGERY	Directed	1557			4
Ludewig 2000	JOURNAL OF CLINICAL AND DIAGNOSTIC RESEARCH	Directed	1558			2
Ludewig 2000	JOURNAL OF ELECTROMYOGRAPHY AND KINESIOLOGY	Directed	1559			57
Ludewig 2000	JOURNAL OF EXERCISE REHABILITATION	Directed	1560			1
Ludewig 2000	JOURNAL OF EXPERIMENTAL BIOLOGY	Directed	1561			1
Ludewig 2000	JOURNAL OF HAND SURGERY	Directed	1562			1
Ludewig 2000	JOURNAL OF HAND THERAPY	Directed	1563			9
Ludewig 2000	JOURNAL OF HUMAN KINETICS	Directed	1564			1
Ludewig 2000	JOURNAL OF MANIPULATIVE AND PHYSIOLOGICAL THERAPEUTICS	Directed	1565			12
Ludewig 2000	JOURNAL OF MANUAL & MANIPULATIVE THERAPY	Directed	1566			2
Ludewig 2000	JOURNAL OF MECHANICS IN MEDICINE AND BIOLOGY	Directed	1567			2
Ludewig 2000	JOURNAL OF MOTOR BEHAVIOR	Directed	1568			1
Ludewig 2000	JOURNAL OF NEUROLOGIC PHYSICAL THERAPY	Directed	1569			1
Ludewig 2000	JOURNAL OF OCCUPATIONAL HEALTH	Directed	1570			2
Ludewig 2000	JOURNAL OF ORTHOPAEDIC & SPORTS PHYSICAL THERAPY	Directed	1571			47
Ludewig 2000	JOURNAL OF ORTHOPAEDIC RESEARCH	Directed	1572			8
Ludewig 2000	JOURNAL OF ORTHOPAEDIC SCIENCE	Directed	1573			4
Ludewig 2000	JOURNAL OF ORTHOPAEDIC TRAUMA	Directed	1574			3
Ludewig 2000	JOURNAL OF PAIN RESEARCH	Directed	1575			1
Ludewig 2000	JOURNAL OF PEDIATRIC ORTHOPAEDICS	Directed	1576			1
Ludewig 2000	JOURNAL OF PHYSICAL THERAPY SCIENCE	Directed	1577			22
Ludewig 2000	JOURNAL OF PHYSIOTHERAPY	Directed	1578			1
Ludewig 2000	JOURNAL OF REHABILITATION MEDICINE	Directed	1579			1
Ludewig 2000	JOURNAL OF REHABILITATION RESEARCH AND DEVELOPMENT	Directed	1580			4
Ludewig 2000	JOURNAL OF SCIENCE AND MEDICINE IN SPORT	Directed	1581			3
Ludewig 2000	JOURNAL OF SHOULDER AND ELBOW SURGERY	Directed	1582			57
Ludewig 2000	JOURNAL OF SPINAL CORD MEDICINE	Directed	1583			1
Ludewig 2000	JOURNAL OF SPORT REHABILITATION	Directed	1584			30
Ludewig 2000	JOURNAL OF SPORTS MEDICINE AND PHYSICAL FITNESS	Directed	1585			1
Ludewig 2000	JOURNAL OF SPORTS SCIENCE AND MEDICINE	Directed	1586			1
Ludewig 2000	JOURNAL OF SPORTS SCIENCES	Directed	1587			4
Ludewig 2000	JOURNAL OF SPORTS TRAUMATOLOGY AND RELATED RESEARCH	Directed	1588			1
Ludewig 2000	JOURNAL OF STRENGTH AND CONDITIONING RESEARCH	Directed	1589			6
Ludewig 2000	JOURNAL OF SURGICAL ONCOLOGY	Directed	1590			2
Ludewig 2000	JOURNAL OF TAIBAH UNIVERSITY MEDICAL SCIENCES	Directed	1591			1
Ludewig 2000	JOURNAL OF THE AMERICAN ACADEMY OF ORTHOPAEDIC SURGEONS	Directed	1592			2
Ludewig 2000	JOURNAL OF THE COLLEGE OF PHYSICIANS AND SURGEONS PAKISTAN	Directed	1593			1
Ludewig 2000	JOURNAL OF THE PAKISTAN MEDICAL ASSOCIATION	Directed	1594			1
Ludewig 2000	JOURNAL OF ULTRASOUND IN MEDICINE	Directed	1595			1
Ludewig 2000	JOURNAL OF VISUALIZED EXPERIMENTS	Directed	1596			1
Ludewig 2000	KNEE SURGERY SPORTS TRAUMATOLOGY ARTHROSCOPY	Directed	1597			8
Ludewig 2000	MALAYSIAN ORTHOPAEDIC JOURNAL	Directed	1598			1
Ludewig 2000	MANUAL THERAPY	Directed	1599			33
Ludewig 2000	MEDICAL & BIOLOGICAL ENGINEERING & COMPUTING	Directed	1600			7
Ludewig 2000	MEDICAL ENGINEERING & PHYSICS	Directed	1601			1
Ludewig 2000	MEDICAL HYPOTHESES	Directed	1602			1
Ludewig 2000	MEDICAL PROBLEMS OF PERFORMING ARTISTS	Directed	1603			1
Ludewig 2000	MEDICINA-LITHUANIA	Directed	1604			2
Ludewig 2000	MEDICINE	Directed	1605			4
Ludewig 2000	MEDICINE AND SCIENCE IN SPORTS AND EXERCISE	Directed	1606			1
Ludewig 2000	MEDICINE AND SCIENCE IN SPORTS AND EXERCISE	Directed	1607			2
Ludewig 2000	MILITARY MEDICINE	Directed	1608			2
Ludewig 2000	MUSCLE & NERVE	Directed	1609			1
Ludewig 2000	MUSCULOSKELETAL SCIENCE AND PRACTICE	Directed	1610			8
Ludewig 2000	OCCUPATIONAL AND ENVIRONMENTAL MEDICINE	Directed	1611			1
Ludewig 2000	OCCUPATIONAL MEDICINE-OXFORD	Directed	1612			1
Ludewig 2000	OPERATIVE TECHNIQUES IN SPORTS MEDICINE	Directed	1613			2
Ludewig 2000	ORTHOPAEDIC JOURNAL OF SPORTS MEDICINE	Directed	1614			7
Ludewig 2000	ORTHOPAEDICS & TRAUMATOLOGY-SURGERY & RESEARCH	Directed	1615			2
Ludewig 2000	ORVOSI HETILAP	Directed	1616			1
Ludewig 2000	PAKISTAN JOURNAL OF MEDICAL SCIENCES	Directed	1617			1
Ludewig 2000	PEERJ	Directed	1618			1
Ludewig 2000	PHYSICAL EDUCATION OF STUDENTS	Directed	1619			1
Ludewig 2000	PHYSICAL THERAPY	Directed	1620			16
Ludewig 2000	PHYSICAL THERAPY IN SPORT	Directed	1621			18
Ludewig 2000	PHYSICIAN AND SPORTSMEDICINE	Directed	1622			1
Ludewig 2000	PHYSIOLOGICAL MEASUREMENT	Directed	1623			1
Ludewig 2000	PHYSIOLOGICAL REPORTS	Directed	1624			1
Ludewig 2000	PHYSIOTHERAPY	Directed	1625			4
Ludewig 2000	PHYSIOTHERAPY THEORY AND PRACTICE	Directed	1626			10
Ludewig 2000	PLOS ONE	Directed	1627			8
Ludewig 2000	PM&R	Directed	1628			6
Ludewig 2000	PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART H-JOURNAL OF ENGINEERING IN MEDICINE	Directed	1629			2
Ludewig 2000	REVISTA BRASILEIRA DE FISIOTERAPIA	Directed	1630			1
Ludewig 2000	REVISTA BRASILEIRA DE MEDICINA DO ESPORTE	Directed	1631			2
Ludewig 2000	RHEUMATOLOGY INTERNATIONAL	Directed	1632			1
Ludewig 2000	SCANDINAVIAN JOURNAL OF MEDICINE & SCIENCE IN SPORTS	Directed	1633			4
Ludewig 2000	SCANDINAVIAN JOURNAL OF PAIN	Directed	1634			1
Ludewig 2000	SCIENTIFIC REPORTS	Directed	1635			1
Ludewig 2000	SEMINARS IN ARTHRITIS AND RHEUMATISM	Directed	1636			1
Ludewig 2000	SEMINARS IN MUSCULOSKELETAL RADIOLOGY	Directed	1637			1
Ludewig 2000	SENSORS	Directed	1638			2
Ludewig 2000	SOUTH AFRICAN JOURNAL OF PHYSIOTHERAPY	Directed	1639			1
Ludewig 2000	SPINAL CORD	Directed	1640			1
Ludewig 2000	SPINE	Directed	1641			1
Ludewig 2000	SPORTS BIOMECHANICS	Directed	1642			2
Ludewig 2000	SPORTS HEALTH-A MULTIDISCIPLINARY APPROACH	Directed	1643			1
Ludewig 2000	SPORTS MEDICINE	Directed	1644			3
Ludewig 2000	SPORTS MEDICINE AND ARTHROSCOPY REVIEW	Directed	1645			8
Ludewig 2000	STRENGTH AND CONDITIONING JOURNAL	Directed	1646			2
Ludewig 2000	TOPICS IN GERIATRIC REHABILITATION	Directed	1647			1
Ludewig 2000	TOPICS IN STROKE REHABILITATION	Directed	1648			1
Ludewig 2000	TRIALS	Directed	1649			2
Ludewig 2000	TURKISH JOURNAL OF PHYSICAL MEDICINE AND REHABILITATION	Directed	1650			1
Ludewig 2000	WORK-A JOURNAL OF PREVENTION ASSESSMENT & REHABILITATION	Directed	1651			1
Ludewig 2000	ZHURNAL VYSSHEI NERVNOI DEYATELNOSTI IMENI I P PAVLOVA	Directed	1652			1
MAGNETIC RESONANCE IN MEDICINE	Akbari-Shandiz 2019	Directed	1653			1
Mahon 2017	CLINICAL BIOMECHANICS	Directed	1654			1
Mahon 2017	JOURNAL OF ELECTROMYOGRAPHY AND KINESIOLOGY	Directed	1655			1
Mahon 2017	MEDICAL ENGINEERING & PHYSICS	Directed	1656			1
Mahon 2017	PLOS ONE	Directed	1657			1
MANUAL THERAPY	Alexander 2018	Directed	1658			1
MANUAL THERAPY	Cutti 2008	Directed	1659			1
MANUAL THERAPY	Cutti 2014	Directed	1660			1
MANUAL THERAPY	de Baets 2020	Directed	1661			1
MANUAL THERAPY	Gonçalves 2019	Directed	1662			1
MANUAL THERAPY	Haik 2014	Directed	1663			1
MANUAL THERAPY	Höglund 2021	Directed	1664			1
MANUAL THERAPY	Michener 2016	Directed	1665			2
MANUAL THERAPY	Plummer 2018	Directed	1666			1
MANUAL THERAPY	Roren 2013	Directed	1667			1
MANUAL THERAPY	Roren 2015	Directed	1668			1
MANUAL THERAPY	Wolf 2019	Directed	1669			1
MANUAL THERAPY	Yildiz 2020	Directed	1670			1
Massimini 2011	AMERICAN JOURNAL OF PHYSICAL MEDICINE & REHABILITATION	Directed	1671			1
Massimini 2011	BMC MUSCULOSKELETAL DISORDERS	Directed	1672			1
Massimini 2011	COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING	Directed	1673			1
Massimini 2011	COMPUTERS IN BIOLOGY AND MEDICINE	Directed	1674			1
Massimini 2011	IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING	Directed	1675			1
Massimini 2011	IRANIAN JOURNAL OF RADIOLOGY	Directed	1676			1
Massimini 2011	JOURNAL OF APPLIED BIOMECHANICS	Directed	1677			1
Massimini 2011	JOURNAL OF BIOMECHANICS	Directed	1678			7
Massimini 2011	JOURNAL OF BONE AND JOINT SURGERY	Directed	1679			1
Massimini 2011	JOURNAL OF ELECTROMYOGRAPHY AND KINESIOLOGY	Directed	1680			2
Massimini 2011	JOURNAL OF FOOT AND ANKLE RESEARCH	Directed	1681			1
Massimini 2011	JOURNAL OF ORTHOPAEDIC SURGERY AND RESEARCH	Directed	1682			1
Massimini 2011	JOURNAL OF SHOULDER AND ELBOW SURGERY	Directed	1683			2
Massimini 2011	MEDICAL & BIOLOGICAL ENGINEERING & COMPUTING	Directed	1684			1
Massimini 2011	MEDICAL ENGINEERING & PHYSICS	Directed	1685			5
